NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_36	HLA-A	na	8592	0.03732425346970558	0.44953996	Yes	
row_37	IFNA6	na	8834	0.036187607795000076	0.4543375	Yes	
row_38	KIR3DL3	na	8863	0.03602268546819687	0.46295288	Yes	
row_39	IFNA17	na	9122	0.03482503816485405	0.46709728	Yes	
row_40	HLA-DQA2	na	9444	0.033335745334625244	0.469723	Yes	
row_41	IFNA16	na	9493	0.03309967741370201	0.4772357	Yes	
row_42	NFYC	na	10021	0.03083486296236515	0.47549528	No	
row_43	IFNA2	na	11336	0.025188082829117775	0.4580642	No	
row_44	HLA-F	na	11756	0.0234841275960207	0.45641917	No	
row_45	TAP2	na	12315	0.02115999162197113	0.45166686	No	
row_46	HLA-DRB5	na	12909	0.018978506326675415	0.44572788	No	
row_47	KIR2DL3	na	13039	0.01842312701046467	0.44805604	No	
row_48	TAPBP	na	13583	0.01647314615547657	0.4423886	No	
row_49	CTSL	na	13846	0.015505020506680012	0.44156772	No	
row_50	HSPA4	na	14660	0.012468572705984116	0.42999366	No	
row_51	KIR2DS4	na	15237	0.010564873926341534	0.42223197	No	
row_52	HLA-DOB	na	15524	0.009637676179409027	0.41949034	No	
row_53	IFNA14	na	15897	0.008471663109958172	0.41489506	No	
row_54	PSME2	na	16318	0.007171633653342724	0.4091008	No	
row_55	IFNA4	na	17491	0.003694933606311679	0.38879964	No	
row_56	IFNA7	na	17561	0.003499648068100214	0.38843563	No	
row_57	IFNA8	na	21731	-0.002059090184047818	0.31341395	No	
row_58	HLA-G	na	24237	-0.008765176869928837	0.2702426	No	
row_59	CIITA	na	27935	-0.018911369144916534	0.20804147	No	
row_60	NFYA	na	29064	-0.02214183658361435	0.1932093	No	
row_61	LTA	na	29132	-0.022333482280373573	0.19765119	No	
row_62	NFYB	na	31031	-0.02751901000738144	0.17022823	No	
row_63	KLRC2	na	31307	-0.028228309005498886	0.17239398	No	
row_64	KLRC3	na	32240	-0.030867325142025948	0.16332309	No	
row_65	PDIA3	na	32400	-0.031320903450250626	0.16837399	No	
row_66	KLRD1	na	33047	-0.0330880731344223	0.16504788	No	
row_67	HSPA1L	na	34825	-0.037863317877054214	0.14243716	No	
row_68	HSP90AB1	na	36594	-0.04248528927564621	0.121160015	No	
row_69	KLRC4	na	37113	-0.043807800859212875	0.12286807	No	
row_70	IFNA13	na	39594	-0.050430286675691605	0.09070141	No	
row_71	HSPA6	na	40049	-0.051638681441545486	0.09555232	No	
row_72	IFNA5	na	40529	-0.05297722667455673	0.10028922	No	
row_73	RFX5	na	41052	-0.05435911566019058	0.104596905	No	
row_74	HSPA2	na	42514	-0.05843518674373627	0.09292198	No	
row_75	CREB1	na	44308	-0.06385880708694458	0.07660468	No	
row_76	KLRC1	na	45627	-0.06783557683229446	0.06990159	No	
row_77	IFNA10	na	48919	-0.07901278138160706	0.030277954	No	
row_78	RFXAP	na	50902	-0.08812984824180603	0.016682569	No	
row_79	HSPA1B	na	54611	-0.12307141721248627	-0.019339351	No	
row_80	HSPA1A	na	54619	-0.12323052436113358	0.01174192	No	
